Player,stats_Born,player_id
Jonny Evans,1988,42412.0
Eberechi Eze,1998,479999.0
Pervis Estupiñán,1998,349599.0
Kimberly Ezekwem,2001,453865.0
Abde Ezzalzouli,2001,724520.0
Edu Expósito,1996,506248.0
Nicolás Ezequiel Fernández,2000,739315.0
Łukasz Fabiański,1985,29692.0
Fabinho,1993,225693.0
Noah Fadiga,1999,379168.0
Wout Faes,1998,292808.0
Ralf Fährmann,1988,39015.0
Nicolò Fagioli,2001,432090.0
Romain Faivre,1998,555076.0
Fallou Fall,2004,1038821.0
Fali,1993,252667.0
Wladimiro Falcone,1995,238537.0
Radamel Falcao,1986,39152.0
Davide Faraoni,1991,73926.0
Ansu Fati,2002,466810.0
Khalil Fayad,2004,782630.0
Cheikh Faye,1999,949115.0
Zouhair Feddal,1989,129386.0
Federico Fazio,1987,45314.0
Nabil Fekir,1993,203496.0
Jacopo Fazzini,2003,691482.0
Felipe,1989,156501.0
Luiz Felipe,1997,457931.0
João Félix,1999,462250.0
Kiko Femenía,1991,76467.0
Evan Ferguson,2004,648046.0
Ohis Felix Uduokhai,1997,278343.0
Edimilson Fernandes,1996,247555.0
Bruno Fernandes,1994,240306.0
Lewis Ferguson,1999,428563.0
Aitor Fernández,1991,118997.0
Enzo Fernández,2001,648195.0
Carlos Fernández,1996,216464.0
Álex Fernández,1992,89733.0
Álvaro Fernández,1998,453704.0
Federico Fernández,1989,85475.0
Valery Fernández,1999,331496.0
Joaquín Fernández,1996,221321.0
Fernando,1987,51174.0
Salvador Ferrer,1998,624548.0
Alex Ferrari,1994,197491.0
Jordan Ferri,1992,118284.0
Karol Fila,1998,385817.0
Fidel,1989,75612.0
Roberto Firmino,1991,131789.0
Junior Firpo,1996,374139.0
Vincenzo Fiorillo,1990,55000.0
Kilian Fischer,2000,435796.0
Mark Flekken,1993,125714.0
Florian Flick,2000,596881.0
Phil Foden,2000,406635.0
Alexis Flips,2000,395242.0
Alessandro Florenzi,1991,130365.0
Wesley Fofana,2000,475411.0
Seko Fofana,1995,182893.0
Yahia Fofana,2000,418651.0
Youssouf Fofana,1999,569598.0
José Fonte,1983,33829.0
Thomas Foket,1994,215114.0
Pablo Fornals,1996,357885.0
Emil Forsberg,1991,111078.0
Fraser Forster,1988,52570.0
Adam Forshaw,1991,121257.0
Philipp Förster,1995,179635.0
Steven Fortes,1992,276895.0
Timothy Fosu-Mensah,1998,315131.0
Dimitri Foulquier,1993,170472.0
Raphael Framberger,1995,146163.0
Tyrese Francois,2000,528888.0
Bartol Franjić,2000,370998.0
Juan Foyth,1998,480763.0
Przemysław Frankowski,1995,239743.0
Fred,1993,191614.0
Ryan Fraser,1994,146795.0
Davide Frattesi,1999,394300.0
Oscar Fraulo,2003,610428.0
Iván Fresneda,2004,946883.0
Ryan Fredericks,1992,140191.0
Remo Freuler,1992,148252.0
Marvin Friedrich,1995,196231.0
Michael Frey,1994,147043.0
Marco Friedl,1998,156990.0
Jeremie Frimpong,2000,484547.0
Chris Führich,1998,272278.0
Angelo Fulgini,1996,250013.0
Niclas Füllkrug,1993,75489.0
Manolo Gabbiadini,1991,112343.0
Matteo Gabbia,1999,323167.0
Gianluca Gaetano,2000,358008.0
Roberto Gagliardini,1994,197471.0
Javi Galán,1994,448628.0
Adolfo Gaich,1999,608469.0
Cody Gakpo,1999,434675.0
Iñigo Ruiz de Galarreta,1993,126751.0
Conor Gallagher,2000,488362.0
Antonino Gallo,2000,392516.0
Gauthier Gallon,1993,193256.0
Kévin Gameiro,1987,27389.0
Cristian Gamboa,1989,121686.0
Idrissa Gana Gueye,1989,126665.0
Ignatius Ganago,1999,531949.0
Aleix García,1997,261504.0
Borja García,1990,67808.0
Silvère Ganvoula M'Boussy,1996,312819.0
Álvaro García,1992,257062.0
Dani García,1990,178425.0
Carlos García,2000,628494.0
David García,1994,298589.0
Joan García,2001,561613.0
Eric García,2001,466794.0
Fran Garcia,1999,341264.0
Raúl García,1986,34601.0
Rubén García,1993,213260.0
Unai García,1992,197122.0
James Garner,2001,505219.0
Alejandro Garnacho,2004,811779.0
Felix Garreta,2004,961945.0
Aleix Garrido,2004,709966.0
Sékou Gassama,1995,337070.0
Federico Gatti,1998,509022.0
Johan Gastien,1988,72121.0
Gavi,2004,646740.0
Paulo Gazzaniga,1992,195488.0
David de Gea,1990,59377.0
Dario Gebuhr,2003,666168.0
Denis Genreau,1999,470618.0
Joe Gelhardt,2002,503980.0
Dennis Geiger,1998,251309.0
Valentin Gendrey,2000,569387.0
Valère Germain,1990,60540.0
Yannick Gerhardt,1994,119277.0
Gerson,1997,341705.0
Ismaël Gharbi,2004,810096.0
Saman Ghoddos,1993,204294.0
Paolo Ghiglione,1997,313477.0
Niko Gießelmann,1991,72792.0
Faouzi Ghoulam,1991,126656.0
Morgan Gibbs-White,2000,429014.0
Samuel Gigot,1993,276896.0
Bryan Gil,2001,537382.0
David Gil,1994,162027.0
Óscar Gil,1997,544106.0
Rafał Gikiewicz,1987,78339.0
Mario Gila,2000,618341.0
Billy Gilmour,2001,423744.0
Álvaro Giménez,1991,57935.0
Gvidas Gineitis,2004,798929.0
Andrei Girotto,1992,270051.0
Matthias Ginter,1994,124502.0
Olivier Giroud,1986,82442.0
Jamie Gittens,2004,670882.0
Ben Godfrey,1998,343475.0
Serge Gnabry,1995,159471.0
Wilfried Gnonto,2003,627626.0
Pierluigi Gollini,1995,244192.0
Aleksandr Golovin,1996,263918.0
André Gomes,1993,221025.0
Angel Gomes,2000,392770.0
João Gomes,2001,735570.0
Dani Gómez,1998,422460.0
Toti Gomes,1999,606718.0
Joe Gomez,1997,256178.0
Maxi Gómez,1996,396894.0
Moi Gómez,1994,175449.0
Papu Gómez,1988,20005.0
Sergi Gómez,1992,92947.0
Sergio Gómez,2000,366930.0
Maxime Gonalons,1989,60542.0
Antonio Gomis,2003,930415.0
Diego González,1995,349836.0
Édgar González,1997,401624.0
Joan Gonzàlez,2002,692209.0
Nicolás González,1998,486031.0
Nicolás González,2002,466805.0
Oumar Gonzalez,1998,388795.0
Giovanni González,1994,339699.0
Jacek Góralski,1992,199297.0
Roberto González,2001,505675.0
Anthony Gordon,2001,503733.0
Leon Goretzka,1995,153084.0
Robin Gosens,1994,273132.0
Mario Götze,1992,74842.0
Andoni Gorosabel,1996,289255.0
José Gragera,2000,557147.0
Amine Gouiri,2000,418659.0
Jeffrey Gouweleeuw,1991,106405.0
Ryan Gravenberch,2002,478573.0
Demarai Gray,1996,292417.0
Jonathan Gradit,1992,126557.0
Alberto Grassi,1995,197473.0
Andrew Gravillon,1998,395083.0
Adrian Grbić,1996,167342.0
Sam Greenwood,2002,532178.0
Ivo Grbić,1996,226073.0
Jack Grealish,1995,203460.0
Michael Gregoritsch,1994,120205.0
Dominik Greif,1997,316884.0
Clément Grenier,1991,72479.0
Antoine Griezmann,1991,125781.0
Leo Greiml,2001,434110.0
Vincenzo Grifo,1993,185077.0
Lennart Grill,1999,309397.0
Christian Groß,1989,58396.0
Pascal Groß,1991,82873.0
Brajan Gruda,2004,700106.0
Ilia Gruev,2000,381753.0
Carlos Gruezo,1995,189475.0
Vicente Guaita,1987,64399.0
Andrés Guardado,1986,20506.0
Sergi Guardiola,1991,256429.0
Gonçalo Guedes,1996,225122.0
Gabriel Gudmundsson,1999,362108.0
Nemanja Gudelj,1991,74294.0
Marc Guéhi,2000,392757.0
Axel Gueguin,2005,981977.0
Mattéo Guendouzi,1999,465830.0
Javier Guerra,2003,834764.0
Raphaël Guerreiro,1993,170986.0
Evann Guessand,2001,500689.0
Axel Guessand,2004,925584.0
Ander Guevara,1997,465967.0
Pape Gueye,1999,485963.0
Josuha Guilavogui,1990,93704.0
Frederic Guilbert,1994,354352.0
Hugo Guillamón,2000,495629.0
Bruno Guimarães,1997,520624.0
Serhou Guirassy,1996,270541.0
Rafik Guitane,1999,394328.0
Péter Gulácsi,1990,57071.0
Manuel Gulde,1991,45683.0
Christian Günter,1993,93707.0
Gerard Gumbau,1994,268670.0
Robert Gumny,1998,353826.0
İlkay Gündoğan,1990,53622.0
Gorka Guruzeta,1996,340205.0
Miguel Gutiérrez,2001,525299.0
Malo Gusto,2003,620322.0
Raúl Guti,1996,330352.0
Joško Gvardiol,2002,475959.0
Darko Gyabi,2004,663264.0
Koray Günter,1994,115763.0
Emmanuel Gyasi,1994,241076.0
Norbert Gyömbér,1992,205054.0
Erling Haaland,2000,418560.0
Alexander Hack,1993,126281.0
Nicolas Haas,1996,192638.0
Janik Haberer,1994,177779.0
Munir El Haddadi,1995,223725.0
Jaouen Hadjam,2003,750903.0
Dennis Hadzikadunic,1998,322065.0
André Hahn,1990,42783.0
Massadio Haïdara,1992,170929.0
Amadou Haidara,1998,402008.0
Lewis Hall,2004,670858.0
Achraf Hakimi,1998,398073.0
Sébastien Haller,1994,181375.0
Mathis Hamdi,2003,982864.0
Marcel Halstenberg,1991,70243.0
Ben Hamed Touré,2003,989824.0
Saïd Hamulic,2000,652996.0
Romain Hamouma,1987,98349.0
Samir Handanović,1984,28021.0
Luke Harris,2005,817612.0
Andreas Hanche-Olsen,1997,370683.0
Amine Harit,1997,372711.0
Genki Haraguchi,1991,79377.0
Jack Harrison,1996,417346.0
Abdou Harroui,1998,416386.0
Haissem Hassan,2002,620164.0
Hans Hateboer,1994,275303.0
Makoto Hasebe,1984,39259.0
Kai Havertz,1999,309400.0
Eden Hazard,1991,50202.0
Rhys Healey,1994,238185.0
Thorgan Hazard,1993,102226.0
Jan Paul van Hecke,2000,576314.0
Jonas Hector,1990,108537.0
Gauthier Hein,1996,344892.0
Dominique Heintz,1993,110036.0
Jordan Henderson,1990,61651.0
Dean Henderson,1997,258919.0
Liam Henderson,1996,193867.0
Jack Hendry,1995,363223.0
Wayne Hennessey,1987,45494.0
Luiz Henrique,2001,800175.0
Benjamin Henrichs,1997,202591.0
Matheus Henrique,1997,552549.0
Rico Henry,1997,339556.0
Thomas Henry,1994,412513.0
Christophe Hérelle,1992,170544.0
Aridane Hernández,1989,82503.0
Javi Hernández,1998,422466.0
Mario Hermoso,1995,281769.0
Lucas Hernández,1996,281963.0
Luis Hernández,1989,62945.0
Mario Hernández,1999,608531.0
Ander Herrera,1989,99343.0
Jorge Herrando,2001,555500.0
Theo Hernández,1997,339808.0
Sergio Herrera,1993,248738.0
Yangel Herrera,1998,378293.0
Patrick Herrmann,1991,32711.0
Aaron Hickey,2002,591949.0
Isak Hien,1999,503075.0
Piero Hincapié,2002,659813.0
Omar El Hilali,2003,822331.0
Adam Hložek,2002,552057.0
Morten Hjulmand,1999,461496.0
Nicolas Höfler,1990,55099.0
Jack Hinshelwood,2005,867688.0
Joseph Hodge,2002,503975.0
Jonas Hofmann,1992,7161.0
Rob Holding,1995,253341.0
Lucas Höler,1994,248999.0
Philipp Hofmann,1993,119037.0
Emil Holm,2000,496745.0
Noah Holm,2001,494177.0
Mason Holgate,1996,348623.0
Franck Honorat,1996,229006.0
Martin Hongla,1998,398808.0
Gerrit Holtmann,1995,190289.0
Cédric Hountondji,1994,198709.0
Jannes Horn,1997,231586.0
Ilyes Housni,2005,825437.0
Lukáš Hrádecký,1989,48015.0
Petko Hristov,1999,372809.0
Callum Hudson-Odoi,2000,392768.0
Timo Hübers,1996,236981.0
Will Hughes,1995,207014.0
Mats Hummels,1988,39728.0
Adrien Hunou,1994,203507.0
Elseid Hysaj,1994,200056.0
Denis Huseinbasic,2001,678479.0
Omari Hutchinson,2003,741238.0
Ajdin Hrustic,1996,265625.0
Rasmus Højlund,2003,610442.0
Pablo Ibáñez,1998,785353.0
Roger Ibanez,1998,524481.0
Arijon Ibrahimović,2005,744728.0
Zlatan Ibrahimović,1981,3455.0
Mounaim El Idrissy,1999,627163.0
Borja Iglesias,1993,278359.0
Igor,1998,355628.0
Ivan Ilić,2001,470794.0
Jonathan Ikone,1998,324690.0
Kelechi Iheanacho,1996,295330.0
Rareş Ilie,2003,812654.0
Emirhan İlkhan,2004,743091.0
Asier Illarramendi,1990,59344.0
Danny Ings,1992,134294.0
Samuel Iling-Junior,2003,581672.0
Ciro Immobile,1990,105521.0
Marcus Ingvartsen,1996,269878.0
Bonke Innocent,1996,333383.0
Alexander Isak,1999,349066.0
Ismaily,1990,124028.0
Isco,1992,85288.0
Ko Itakura,1997,355816.0
Ardian Ismajli,1996,435228.0
Hiroki Ito,1999,353892.0
Junya Ito,1993,348791.0
Andreas Ivan,1995,200041.0
Mihailo Ivanović,2004,849865.0
Daniel Iversen,1997,260841.0
Alex Iwobi,1996,242631.0
Nicolas Jackson,2001,776890.0
Armando Izzo,1992,32113.0
Paul Jaeckel,1998,284248.0
Mato Jajalo,1988,47513.0
Kristijan Jakić,1997,374954.0
Ismail Jakobs,1999,375137.0
Marin Jakoliš,1996,261963.0
Reece James,1999,472423.0
Daniel James,1997,319301.0
Vitaly Janelt,1998,270171.0
Saidy Janko,1995,196435.0
Pontus Jansson,1991,125314.0
Tony Jantschke,1990,47587.0
Adnan Januzaj,1995,177847.0
Léo Jardim,1995,288415.0
Luis Javier Suárez,1997,424784.0
Julian Jeanvier,1992,134277.0
Dany Jean,2002,628835.0
Jeffinho,1999,884072.0
Fredrik Jensen,1997,249157.0
Juan Jesus,1991,121985.0
Jesé,1993,134936.0
Gabriel Jesus,1997,363205.0
Mathias Jensen,1996,319859.0
Moritz Jenz,1999,460245.0
Joaquín,1981,7663.0
Raúl Jiménez,1991,206040.0
Joelinton,1996,333241.0
Ben Johnson,2000,468002.0
Brennan Johnson,2001,470607.0
Sam Johnstone,1993,110864.0
Paul Joly,2000,806168.0
Curtis Jones,2001,433188.0
Frenkie de Jong,1997,326330.0
Joan Jordán,1994,263727.0
Jorginho,1991,102017.0
Willian José,1991,122155.0
Mateo Joseph,2003,834742.0
Josan,1989,277533.0
Stevan Jovetić,1989,46104.0
Diogo Jota,1996,340950.0
Joselu,1990,81999.0
Juanmi,1993,126737.0
Luka Jović,1997,257462.0
Juanpe,1991,115333.0
Anthony Jung,1991,58995.0
Christopher Jullien,1993,201737.0
Jubal,1993,149928.0
Eli Junior Kroupi,2006,955357.0
Hamed Junior Traorè,2000,391065.0
Vinicius Júnior,2000,371998.0
James Justin,1998,413220.0
Filip Jørgensen,2002,585323.0
Ozan Kabak,2000,361260.0
Mathias Jørgensen,1990,52059.0
Josip Juranović,1995,362977.0
Issa Kaboré,2001,649452.0
Lago Junior,1990,100722.0
Pavel Kadeřábek,1992,143798.0
Kaiky,2004,743589.0
Abdoul Kader Bamba,1994,560725.0
Tino Kadewere,1996,384060.0
Florian Kainz,1992,106270.0
Gaël Kakuta,1991,74297.0
Gedeon Kalulu,1997,395685.0
Sasa Kalajdzic,1997,369567.0
Arnaud Kalimuendo,2002,585959.0
Yayah Kallon,2001,623040.0
Justin-Noël Kalumba,2004,1101641.0
Pierre Kalulu,2000,585949.0
Daichi Kamada,1996,356141.0
Boubacar Kamara,1999,394327.0
Jakub Kamiński,2002,407098.0
Bingourou Kamara,1996,333175.0
Marcin Kamiński,1992,129358.0
Nordine Kandil,2001,891379.0
Harry Kane,1993,132098.0
Kevin Kampl,1990,53418.0
Wilfried Kanga,1998,395523.0
N'Golo Kanté,1991,225083.0
Ayman Kari,2004,810093.0
Kenan Karaman,1994,119557.0
Atakan Karazor,1996,232320.0
Yann Karamoh,1998,324804.0
Jon Karrikaburu,2002,711382.0
Rick Karsdorp,1995,205006.0
Denso Kasius,2002,577394.0
Silas Katompa,1998,612826.0
Thomas Kastanaras,2003,675565.0
Grigoris Kastanos,1998,298635.0
Moise Kean,2000,364135.0
Michael Keane,1993,118534.0
Kévin Keben Biakolo,2004,855014.0
Neeskens Kebano,1992,111422.0
Check Keita,2003,820146.0
Thilo Kehrer,1996,228948.0
Naby Keïta,1995,302215.0
Yannik Keitel,2000,342039.0
Caoimhín Kelleher,1998,340918.0
Kenedy,1996,281404.0
Lloyd Kelly,1998,480116.0
Franck Kessié,1996,294808.0
Jonjoe Kenny,1997,258883.0
Saîf-Eddine Khaoui,1995,270411.0
Wahbi Khazri,1991,103565.0
Rani Khedira,1994,124410.0
Anthony Khelifa,2005,989817.0
Luca Kilian,1999,384553.0
Kiké,1989,93936.0
Max Kilman,1997,525247.0
Joshua Kimmich,1995,161056.0
Presnel Kimpembe,1995,282041.0
Jakub Kiwior,2000,425918.0
Pascal Klemens,2005,820261.0
Mateusz Klich,1990,92738.0
Lukas Klostermann,1996,215599.0
Justin Kluivert,1999,330659.0
Ansgar Knauff,2002,429874.0
Gregor Kobel,1997,257814.0
Robin Knoche,1992,94201.0
Robin Koch,1996,328784.0
Samuel Koeberlé,2004,926235.0
Rudy Kohon,2004,917101.0
Sead Kolašinac,1993,94005.0
Koke,1992,74229.0
Dominik Kohr,1994,118847.0
Luca Koleosho,2004,745461.0
Randal Kolo Muani,1998,487969.0
Timothée Kolodziejczak,1991,84085.0
Ibrahima Konaté,1999,357119.0
Ibrahima Koné,1999,490223.0
Geoffrey Kondogbia,1993,127189.0
Manu Koné,2001,624690.0
Youssouf Koné,1995,274484.0
Ezri Konsa,1997,413403.0
Filip Kostić,1992,161011.0
Christian Kouamé,1997,337725.0
Teun Koopmeiners,1998,360518.0
Rominigue Kouamé,1996,277635.0
Odilon Kossounou,2001,644771.0
Tomáš Koubek,1992,146714.0
Kalidou Koulibaly,1991,93128.0
Boubakar Kouyaté,1997,211637.0
Jules Koundé,1998,411975.0
Cheikhou Kouyaté,1989,66934.0
Mateo Kovačić,1994,51471.0
Alex Král,1998,337333.0
Viktor Kovalenko,1996,203842.0
Andrej Kramarić,1991,46580.0
Soichiro Kozuki,2000,405393.0
Emil Krafth,1994,184528.0
Christoph Kramer,1991,82097.0
Tom Krauß,2001,405687.0
Rasmus Kristensen,1997,369684.0
Raimonds Krollis,2001,594505.0
Rade Krunić,1993,259953.0
Julian Kristoffersen,1997,267614.0
Max Kruse,1988,36182.0
Toni Kroos,1990,31909.0
Lukas Kübler,1992,93604.0
Takefusa Kubo,2001,405398.0
Sael Kumbedi,2005,951579.0
Marash Kumbulla,2000,371371.0
Dejan Kulusevski,2000,431755.0
Pierre Kunde,1995,339829.0
Layvin Kurzawa,1992,126710.0
Khvicha Kvaratskhelia,2001,502670.0
Grejohn Kyei,1995,321647.0
César de la Hoz,1992,226261.0
Giorgos Kyriakopoulos,1996,311178.0
Luca de la Torre,1998,315762.0
Rémy Labeau Lascary,2003,917778.0
Gaëtan Laborde,1994,181378.0
Qazim Laçi,1996,290552.0
Alexandre Lacazette,1991,93720.0
Aïssa Laïdouni,1996,233782.0
Maxence Lacroix,2000,434224.0
Alban Lafont,1999,357117.0
Kenny Lala,1991,174196.0
Stefan Lainer,1992,85791.0
Konrad Laimer,1997,223967.0
Adam Lallana,1988,43530.0
Érik Lamela,1992,111630.0
Mohamed Lamine Bayo,1998,594991.0
Sam Lammers,1997,386914.0
Tariq Lamptey,2000,504148.0
Manuel Lanzini,1993,135853.0
Aymeric Laporte,1994,176553.0
Julien Laporte,1993,386057.0
Cyle Larin,1995,343463.0
Yasser Larouci,2001,554251.0
Juan Larios,2004,646738.0
Toni Lato,1997,320271.0
Jordan Larsson,1997,308552.0
Kevin Lasagna,1992,131951.0
Jamaal Lascelles,1993,183318.0
Juanmi Latasa,2001,623521.0
Danny Latza,1989,39025.0
Armand Lauriente,1998,579930.0
Roméo Lavia,2004,628451.0
Lázaro,2002,574772.0
Valentino Lazaro,1996,186368.0
Marko Lazetić,2004,698548.0
Darko Lazović,1990,70411.0
Manuel Lazzari,1993,331401.0
Théo Le Bris,2002,766412.0
Julien Le Cardinal,1997,794349.0
Jérémy Le Douaron,1998,737781.0
Enzo Le Fée,2000,633992.0
Robin Le Normand,1996,351809.0
Rafael Leão,1999,357164.0
Vincent Le Goff,1989,120651.0
Maxime Le Marchand,1989,60558.0
Paolo Lebas,2003,657919.0
Jean-Louis Leca,1985,27490.0
Jeremías Ledesma,1993,284342.0
Benjamin Lecomte,1991,127181.0
Diogo Leite,1999,357156.0
Pierre Lees-Melou,1993,377393.0
Maxim Leitsch,1998,334207.0
Iñigo Lekue,1993,255501.0
Florian Lejeune,1991,127108.0
Thomas Lemar,1995,205562.0
Félix Lemaréchal,2003,659518.0
Dexter Lembikisa,2003,712099.0
Clément Lenglet,1995,182904.0
Tim Lemperle,2002,553285.0
Mario Lemina,1993,170934.0
Bernd Leno,1992,72476.0
Christopher Lenz,1994,159844.0
Donovan Léon,1992,170911.0
Sergio León,1989,26399.0
Mehdi Léris,1998,348601.0
Johann Lepenant,2002,585973.0
Jefferson Lerma,1994,262980.0
Léo Leroy,2000,650350.0
Benjamin Leroy,1989,124901.0
Alexandre Letellier,1990,93730.0
Ruan Levine,1999,645601.0
Robert Lewandowski,1988,38253.0
Jamie Leweling,2001,518505.0
Dimitri Liénard,1988,314940.0
Jamal Lewis,1998,346018.0
Keane Lewis-Potter,2001,644401.0
Rico Lewis,2004,701057.0
Philipp Lienhart,1996,225657.0
Victor Lindelöf,1994,184573.0
Jesper Lindstrøm,2000,513245.0
Matthijs de Ligt,1999,326031.0
Dimitris Limnios,1998,324344.0
Karol Linetty,1995,225873.0
Samuel Lino,1999,694928.0
Jesse Lingard,1992,141660.0
Pol Lirola,1997,298975.0
Mateusz Lis,1997,345437.0
Marcin Listkowski,1998,291276.0
Dejan Ljubicic,1997,287188.0
Valentino Livramento,2002,503981.0
Javier Llabrés,2002,706138.0
Diego Llorente,1993,246291.0
Marcos Llorente,1995,282411.0
Hugo Lloris,1986,17965.0
Giovani Lo Celso,1996,348795.0
Stanislav Lobotka,1994,192735.0
Manuel Locatelli,1998,265088.0
Luka Lochoshvili,1998,345189.0
Bradley Locko,2002,805908.0
Ruben Loftus-Cheek,1996,202886.0
Renan Lodi,1998,476352.0
Sean Longstaff,1997,346707.0
Ademola Lookman,1997,406040.0
Anthony Lopes,1990,60561.0
Rony Lopes,1995,174694.0
David López,1989,129444.0
Diego López,1981,34370.0
Diego López,2002,617081.0
Maxime Lopez,1997,290862.0
Pau López,1994,286415.0
Unai López,1995,192009.0
Dion Lopy,2002,649033.0
Anthony Losilla,1986,111266.0
Sandi Lovrić,1998,268429.0
Matteo Lovato,2000,459655.0
Jordan Lotomba,1998,313094.0
Dejan Lovren,1989,37838.0
Anthony Lozano,1993,131275.0
Jamal Lowe,1994,239949.0
Hirving Lozano,1995,316889.0
Pol Lozano,1999,412045.0
Jean Lucas,1998,578872.0
Jhon Lucumí,1998,413565.0
José Luis Morales,1987,252677.0
José Luis Gayà,1995,221322.0
José Luis Palomino,1990,125020.0
Douglas Luiz,1998,447661.0
Saša Lukić,1996,245056.0
Dodi Lukebakio,1997,303259.0
Romelu Lukaku,1993,96341.0
Castello Lukeba,2002,618472.0
Andriy Lunin,1999,404839.0
Lyanco,1997,379807.0
Andrey Lunyov,1991,112541.0
Sebastiano Luperto,1996,278531.0
Youssouf M'Changama,1990,167472.0
Awer Mabil,1995,255729.0
Deiver Machado,1993,332560.0
Alexis Mac Allister,1998,534033.0
Darwin Machís,1993,211251.0
James Maddison,1996,294057.0
Noni Madueke,2002,503987.0
Lisandro Magallán,1993,66736.0
Gabriel Magalhães,1997,435338.0
Pablo Maffeo,1997,251876.0
Soungoutou Magassa,2003,745181.0
Giulio Maggiore,1998,353796.0
Jon Magunazelaia,2001,625655.0
Giangiacomo Magnani,1995,310458.0
Hugo Magnetti,1998,474662.0
Yohann Magnin,1997,594997.0
Harry Maguire,1993,177907.0
Riyad Mahrez,1991,171424.0
Arne Maier,1999,296397.0
Linton Maina,1999,335103.0
Mike Maignan,1995,182906.0
Kobbie Mainoo,2005,820374.0
Ainsley Maitland-Niles,1997,285845.0
Béni Makouana,2002,624920.0
Jordan Majchrzak,2004,846302.0
Lovro Majer,1998,387106.0
Nemanja Maksimović,1995,273152.0
Jean-Victor Makengo,1998,322305.0
Tyrell Malacia,1999,339340.0
Lorenzo Malagrida,2003,698110.0
Youssef Maleh,1998,324377.0
Daniel Maldini,2001,539134.0
Donyell Malen,1999,326029.0
Ruslan Malinovskyi,1993,207877.0
Mickael Malsa,1995,205569.0
Hugo Mallo,1991,119905.0
Giorgi Mamardashvili,2000,502676.0
Reinildo Mandava,1994,240692.0
Aïssa Mandi,1991,80293.0
Gianluca Mancini,1996,256448.0
Steve Mandanda,1985,23951.0
Rolando Mandragora,1997,308279.0
Sadio Mané,1992,200512.0
Thomas Mangani,1987,18934.0
Orel Mangala,1998,289592.0
Vito Mannone,1988,33781.0
Javier Manquillo,1994,162029.0
Myziane Maolida,1999,371142.0
Sekou Mara,2002,557612.0
Faitout Maouassa,1998,357072.0
Marcão,1996,439022.0
Agustín Marchesín,1988,54534.0
Solly March,1994,209212.0
Federico Marchetti,1983,22318.0
Vincent Marchetti,1997,374040.0
Óscar de Marcos,1989,96718.0
Alberto Marí,2001,634105.0
Riccardo Marchizza,1998,297645.0
Emiliano Marcondes,1995,232964.0
Gian Marco Ferrari,1992,277167.0
José Mari,1987,61253.0
José María Giménez,1995,250845.0
Pablo Marí,1993,210178.0
Pablo Marín,2003,907813.0
Mariano,1993,184892.0
Răzvan Marin,1996,295183.0
Diego Mariño,1990,59349.0
Guillermo Maripán,1994,249730.0
Marlon,1995,273236.0
Marquinhos,2003,668268.0
Omar Marmoush,1999,445939.0
Marquinhos,1994,181767.0
Luca Marrone,1990,124769.0
Eric Martel,2002,597000.0
Anthony Martial,1995,182877.0
Roger Martí,1991,212391.0
Ander Martin,2000,625658.0
Aarón Martín,1997,251878.0
Andrés Martín,1999,531277.0
Carlos Martín,2002,618813.0
Iván Martín,1999,341278.0
Jonas Martin,1990,127142.0
Arnau Martinez,2003,826224.0
Gabriel Martinelli,2001,655488.0
Emiliano Martínez,1992,111873.0
Iñigo Martínez,1991,158863.0
Lautaro Martínez,1997,406625.0
Lisandro Martínez,1998,480762.0
Lucas Martínez Quarta,1996,373373.0
